"filename", "language", "Python", "Batch", "PowerShell", "Properties", "JSON", "XML", "HTML", "JavaScript", "CSS", "Markdown", "comment", "blank", "total"
"c:\Dev\CirclePlan\static\css\lightbox.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 178, 0, 0, 1, 179
"c:\Dev\CirclePlan\static\css\style.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 19, 102
"c:\Dev\CirclePlan\static\django_extensions\css\jquery.autocomplete.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 6, 5, 39
"c:\Dev\CirclePlan\static\django_extensions\js\jquery.ajaxQueue.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 43, 18, 120
"c:\Dev\CirclePlan\static\django_extensions\js\jquery.autocomplete.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 784, 0, 0, 280, 89, 1153
"c:\Dev\CirclePlan\static\django_extensions\js\jquery.bgiframe.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 6, 6, 40
"c:\Dev\CirclePlan\static\js\admin-reorder.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\static\js\bootstrap.bundle.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"c:\Dev\CirclePlan\static\js\jquery-3.3.1.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2
"c:\Dev\CirclePlan\static\js\lightbox.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 14, 0, 15
"c:\Dev\CirclePlan\static\js\main.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 10, 21
"c:\Dev\CirclePlan\static\rest_framework\css\bootstrap-theme.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 6
"c:\Dev\CirclePlan\static\rest_framework\css\bootstrap-tweaks.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 174, 0, 15, 45, 234
"c:\Dev\CirclePlan\static\rest_framework\css\bootstrap.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 6
"c:\Dev\CirclePlan\static\rest_framework\css\default.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 3, 18, 83
"c:\Dev\CirclePlan\static\rest_framework\css\font-awesome-4.0.3.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 1329, 0, 9, 1, 1339
"c:\Dev\CirclePlan\static\rest_framework\css\prettify.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 1, 2, 30
"c:\Dev\CirclePlan\static\rest_framework\docs\css\base.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 291, 0, 4, 65, 360
"c:\Dev\CirclePlan\static\rest_framework\docs\css\highlight.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 6, 19, 126
"c:\Dev\CirclePlan\static\rest_framework\docs\css\jquery.json-view.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 11
"c:\Dev\CirclePlan\static\rest_framework\docs\js\api.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 264, 0, 0, 21, 37, 322
"c:\Dev\CirclePlan\static\rest_framework\docs\js\highlight.pack.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
"c:\Dev\CirclePlan\static\rest_framework\docs\js\jquery.json-view.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"c:\Dev\CirclePlan\static\rest_framework\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 0, 414, 0, 0, 0, 0, 0, 1, 415
"c:\Dev\CirclePlan\static\rest_framework\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 1, 289
"c:\Dev\CirclePlan\static\rest_framework\js\ajax-form.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 57, 12, 128
"c:\Dev\CirclePlan\static\rest_framework\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"c:\Dev\CirclePlan\static\rest_framework\js\coreapi-0.1.1.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1163, 0, 0, 613, 267, 2043
"c:\Dev\CirclePlan\static\rest_framework\js\csrf.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 9, 10, 53
"c:\Dev\CirclePlan\static\rest_framework\js\default.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 6, 10, 48
"c:\Dev\CirclePlan\static\rest_framework\js\jquery-3.4.1.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"c:\Dev\CirclePlan\static\rest_framework\js\prettify-min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"c:\Dev\CirclePlan\static\webfonts\fa-brands-400.svg", "XML", 0, 0, 0, 0, 0, 1154, 0, 0, 0, 0, 0, 1, 1155
"c:\Dev\CirclePlan\static\webfonts\fa-regular-400.svg", "XML", 0, 0, 0, 0, 0, 467, 0, 0, 0, 0, 0, 1, 468
"c:\Dev\CirclePlan\static\webfonts\fa-solid-900.svg", "XML", 0, 0, 0, 0, 0, 2444, 0, 0, 0, 0, 0, 1, 2445
"c:\Dev\CirclePlan\templates\accounts\dashboard.html", "HTML", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 4, 36, 140
"c:\Dev\CirclePlan\templates\accounts\index.html", "HTML", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 1, 12, 49
"c:\Dev\CirclePlan\templates\accounts\login.html", "HTML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 7
"c:\Dev\CirclePlan\templates\accounts\register.html", "HTML", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 1, 3, 53
"c:\Dev\CirclePlan\templates\admin\base_site.html", "HTML", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 17, 43
"c:\Dev\CirclePlan\templates\base.html", "HTML", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 8, 13, 46
"c:\Dev\CirclePlan\templates\circles\circle.html", "HTML", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 3, 36, 105
"c:\Dev\CirclePlan\templates\circles\circles.html", "HTML", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 3, 33, 99
"c:\Dev\CirclePlan\templates\circles\meeting.html", "HTML", 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 2, 26, 186
"c:\Dev\CirclePlan\templates\circles\search.html", "HTML", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 4, 16, 152
"c:\Dev\CirclePlan\templates\members\member.html", "HTML", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 2, 20, 168
"c:\Dev\CirclePlan\templates\partials\_alerts.html", "HTML", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 18
"c:\Dev\CirclePlan\templates\partials\_footer.html", "HTML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 5
"c:\Dev\CirclePlan\templates\partials\_navbar.html", "HTML", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 1, 12, 84
"c:\Dev\CirclePlan\templates\partials\_topbar.html", "HTML", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 1, 0, 32
"c:\Dev\CirclePlan\templates\yashuvim\search.html", "HTML", 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 4, 16, 152
"c:\Dev\CirclePlan\templates\yashuvim\yashuv.html", "HTML", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 8, 14, 212
"c:\Dev\CirclePlan\templates\yashuvim\yashuvim.html", "HTML", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 6, 35, 157
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\compatibility.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\current_thread_executor.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 10, 87
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\local.py", "Python", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 12, 120
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\server.py", "Python", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 16, 155
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\sync.py", "Python", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 30, 342
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\testing.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 98
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\timeout.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 129
"c:\Dev\CirclePlan\venv\Lib\site-packages\asgiref\wsgi.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 146
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\__init__.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 25
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\__main__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 10
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\apps\__init__.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\apps\config.py", "Python", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 31, 217
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\apps\registry.py", "Python", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 53, 428
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\bin\django-admin.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\__init__.py", "Python", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 40, 237
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\global_settings.py", "Python", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 116, 640
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\__init__.py", "Python", 572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 582
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ar\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ar\formats.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\az\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\az\formats.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 33
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\bg\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\bg\formats.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\bn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\bn\formats.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 33
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\bs\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\bs\formats.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ca\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ca\formats.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 31
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\cs\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\cs\formats.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 43
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\cy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\cy\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 36
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\da\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\da\formats.py", "Python", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\de\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\de\formats.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 29
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\de_CH\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\de_CH\formats.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 35
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\el\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\el\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 36
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\en\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\en\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 41
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\en_AU\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\en_AU\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\en_GB\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\en_GB\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\eo\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\eo\formats.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 50
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es\formats.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 31
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_AR\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_AR\formats.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 31
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_CO\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_CO\formats.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 27
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_MX\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_MX\formats.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 26
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_NI\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_NI\formats.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 27
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_PR\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\es_PR\formats.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 28
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\et\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\et\formats.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\eu\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\eu\formats.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fa\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fa\formats.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fi\formats.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fr\formats.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 34
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\fy\formats.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ga\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ga\formats.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\gd\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\gd\formats.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\gl\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\gl\formats.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\he\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\he\formats.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\hi\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\hi\formats.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\hr\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\hr\formats.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\hu\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\hu\formats.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 32
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\id\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\id\formats.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 50
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\is\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\is\formats.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\it\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\it\formats.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 46
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ja\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ja\formats.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ka\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ka\formats.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\km\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\km\formats.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\kn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\kn\formats.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ko\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ko\formats.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 53
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\lt\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\lt\formats.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 46
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\lv\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\lv\formats.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 47
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\mk\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\mk\formats.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 43
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ml\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\ml\formats.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 41
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\mn\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\mn\formats.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 2, 22
"c:\Dev\CirclePlan\venv\Lib\site-packages\django\conf\locale\nb\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
